SoilType,Season,Rainfall_mm,Temp_C,Humidity_%,RecommendedCrop
Alluvial,Rabi,1218,30.9,76,Wheat
Alluvial,Kharif,1149,31.6,77,Wheat
Alluvial,Zaid,1167,29.7,74,Wheat
Alluvial,Rabi,1164,31.1,80,Wheat
Alluvial,Rabi,1454,30.1,72,Wheat
Alluvial,Zaid,1175,31.8,75,Wheat
Alluvial,Kharif,1173,29.4,72,Wheat
Alluvial,Rabi,1103,31.9,75,Wheat
Alluvial,Zaid,1387,31.3,76,Wheat
Alluvial,Kharif,1371,30.3,67,Wheat
Alluvial,Zaid,1429,30.3,69,Wheat
Alluvial,Zaid,1211,29.7,61,Wheat
Alluvial,Kharif,1278,28.1,76,Wheat
Alluvial,Zaid,1322,29.6,72,Wheat
Alluvial,Zaid,1358,31.7,79,Wheat
Alluvial,Rabi,1131,31.2,64,Wheat
Alluvial,Zaid,1208,30.9,60,Wheat
Alluvial,Rabi,1487,31.2,63,Wheat
Alluvial,Kharif,1500,28.8,77,Wheat
Alluvial,Kharif,1191,28.7,78,Wheat
Alluvial,Kharif,1292,32.0,73,Wheat
Alluvial,Zaid,1375,30.9,80,Wheat
Alluvial,Zaid,1385,28.3,76,Wheat
Alluvial,Rabi,1348,28.0,74,Wheat
Alluvial,Kharif,1076,30.3,64,Wheat
Alluvial,Zaid,1213,29.8,62,Wheat
Alluvial,Zaid,1372,30.6,71,Wheat
Alluvial,Rabi,1146,28.0,64,Wheat
Alluvial,Kharif,1396,31.2,61,Wheat
Alluvial,Zaid,1483,31.6,80,Wheat
Alluvial,Rabi,1408,30.8,68,Wheat
Alluvial,Kharif,1095,30.6,69,Wheat
Alluvial,Rabi,1420,29.0,64,Wheat
Alluvial,Zaid,1372,29.5,74,Wheat
Alluvial,Kharif,1201,29.1,65,Wheat
Alluvial,Kharif,1082,31.1,76,Wheat
Alluvial,Rabi,1337,29.3,69,Wheat
Alluvial,Rabi,1125,29.3,69,Wheat
Alluvial,Zaid,1348,30.6,65,Wheat
Alluvial,Rabi,1233,28.3,67,Wheat
Alluvial,Zaid,1376,29.3,65,Wheat
Alluvial,Rabi,1377,28.4,65,Wheat
Alluvial,Rabi,1089,28.9,61,Wheat
Alluvial,Kharif,1450,30.7,77,Wheat
Alluvial,Rabi,1208,30.3,77,Wheat
Alluvial,Kharif,1260,31.8,67,Wheat
Alluvial,Rabi,1054,31.1,77,Wheat
Alluvial,Rabi,1289,29.5,70,Wheat
Alluvial,Rabi,1226,30.8,78,Wheat
Alluvial,Rabi,1497,29.4,78,Wheat
Alluvial,Zaid,1462,28.6,60,Wheat
Alluvial,Zaid,1113,28.9,75,Wheat
Alluvial,Rabi,1403,31.0,63,Wheat
Alluvial,Rabi,1324,29.1,76,Wheat
Alluvial,Zaid,1092,29.7,78,Wheat
Alluvial,Rabi,1112,30.6,71,Wheat
Alluvial,Kharif,1061,31.8,65,Wheat
Alluvial,Kharif,1225,31.1,67,Wheat
Alluvial,Kharif,1303,30.8,74,Wheat
Alluvial,Zaid,1377,30.3,77,Wheat
Alluvial,Kharif,1480,29.5,78,Wheat
Alluvial,Rabi,1018,30.2,67,Wheat
Alluvial,Zaid,1500,29.6,63,Wheat
Alluvial,Rabi,1291,28.7,69,Wheat
Alluvial,Rabi,1069,31.2,70,Wheat
Alluvial,Zaid,1203,30.3,69,Wheat
Alluvial,Rabi,1237,31.2,72,Wheat
Alluvial,Kharif,1033,31.9,76,Wheat
Alluvial,Zaid,1272,31.2,72,Wheat
Alluvial,Rabi,1455,30.0,64,Wheat
Alluvial,Rabi,1456,28.4,68,Wheat
Alluvial,Rabi,1474,30.0,80,Wheat
Alluvial,Kharif,1385,28.1,67,Wheat
Alluvial,Rabi,1406,32.0,66,Wheat
Alluvial,Zaid,1136,29.6,65,Wheat
Alluvial,Kharif,1186,30.8,63,Wheat
Alluvial,Zaid,1173,30.9,77,Wheat
Alluvial,Zaid,1169,31.3,80,Wheat
Alluvial,Zaid,1485,28.8,78,Wheat
Alluvial,Kharif,1447,30.7,72,Wheat
Alluvial,Kharif,1393,30.6,63,Wheat
Alluvial,Zaid,1034,29.5,80,Wheat
Alluvial,Rabi,1435,28.9,62,Wheat
Alluvial,Zaid,1242,28.6,63,Wheat
Alluvial,Zaid,1241,31.4,69,Wheat
Alluvial,Zaid,1366,28.7,73,Wheat
Alluvial,Zaid,1023,31.3,65,Wheat
Alluvial,Zaid,1312,31.8,61,Wheat
Alluvial,Kharif,1297,31.7,72,Wheat
Alluvial,Zaid,1105,28.3,61,Wheat
Alluvial,Kharif,1459,28.6,80,Wheat
Alluvial,Rabi,1285,29.8,66,Wheat
Alluvial,Rabi,1150,30.4,67,Wheat
Alluvial,Rabi,1474,30.8,69,Wheat
Alluvial,Kharif,1019,28.3,62,Wheat
Alluvial,Rabi,1045,31.3,74,Wheat
Alluvial,Rabi,1003,29.5,69,Wheat
Alluvial,Zaid,1124,31.5,62,Wheat
Alluvial,Rabi,1064,28.9,79,Wheat
Alluvial,Kharif,1411,29.9,73,Wheat
Alluvial,Kharif,1100,31.9,76,Wheat
Alluvial,Zaid,1285,30.8,78,Wheat
Alluvial,Zaid,1230,29.3,66,Wheat
Alluvial,Rabi,1206,30.7,64,Wheat
Alluvial,Kharif,1358,29.0,76,Wheat
Alluvial,Kharif,1349,30.4,77,Wheat
Alluvial,Kharif,1078,30.4,79,Wheat
Alluvial,Kharif,1155,29.8,65,Wheat
Alluvial,Kharif,1348,29.9,77,Wheat
Alluvial,Zaid,1254,29.3,69,Wheat
Alluvial,Rabi,1044,28.1,77,Wheat
Alluvial,Kharif,1212,29.1,64,Wheat
Alluvial,Zaid,1184,28.9,64,Wheat
Alluvial,Rabi,1428,30.7,65,Wheat
Alluvial,Zaid,1476,29.6,69,Wheat
Alluvial,Rabi,1191,30.6,80,Wheat
Alluvial,Zaid,1342,31.7,73,Wheat
Alluvial,Zaid,1362,31.8,62,Wheat
Alluvial,Rabi,1022,29.6,67,Wheat
Alluvial,Rabi,1199,28.7,67,Wheat
Alluvial,Kharif,1415,28.6,68,Wheat
Alluvial,Rabi,1302,30.5,80,Wheat
Alluvial,Zaid,1302,31.5,65,Wheat
Alluvial,Kharif,1158,28.2,61,Wheat
Alluvial,Zaid,1418,29.5,78,Wheat
Alluvial,Kharif,1482,31.7,66,Wheat
Alluvial,Kharif,1101,28.2,74,Wheat
Alluvial,Zaid,1080,31.1,70,Wheat
Alluvial,Kharif,1210,30.1,74,Wheat
Alluvial,Zaid,1307,30.3,63,Wheat
Alluvial,Zaid,1156,28.3,67,Wheat
Alluvial,Kharif,1241,31.7,67,Wheat
Alluvial,Zaid,1165,31.9,66,Wheat
Alluvial,Zaid,1041,29.7,80,Wheat
Alluvial,Rabi,1209,28.3,60,Wheat
Alluvial,Kharif,1408,30.2,62,Wheat
Alluvial,Zaid,1030,29.4,75,Wheat
Alluvial,Zaid,1347,29.2,73,Wheat
Alluvial,Kharif,1105,30.6,78,Wheat
Alluvial,Zaid,1007,31.7,66,Wheat
Alluvial,Zaid,1287,30.2,67,Wheat
Alluvial,Zaid,1267,31.3,62,Wheat
Alluvial,Rabi,1420,30.5,65,Wheat
Alluvial,Zaid,1257,28.5,76,Wheat
Alluvial,Zaid,1432,31.2,67,Wheat
Alluvial,Zaid,1255,31.8,64,Wheat
Alluvial,Zaid,1185,31.7,72,Wheat
Alluvial,Rabi,1162,29.6,65,Wheat
Alluvial,Rabi,1452,29.5,72,Wheat
Alluvial,Kharif,1174,29.8,78,Wheat
Alluvial,Rabi,1353,31.0,78,Wheat
Alluvial,Rabi,1006,28.5,62,Wheat
Alluvial,Zaid,1314,31.4,67,Wheat
Alluvial,Kharif,1146,30.9,79,Wheat
Alluvial,Kharif,1057,31.4,69,Wheat
Alluvial,Rabi,1186,30.5,75,Wheat
Alluvial,Zaid,1078,30.7,75,Wheat
Alluvial,Kharif,1404,29.8,65,Wheat
Alluvial,Kharif,1351,29.5,75,Wheat
Alluvial,Rabi,1086,29.5,70,Wheat
Alluvial,Zaid,1429,29.9,73,Wheat
Alluvial,Zaid,1291,29.4,71,Wheat
Alluvial,Zaid,1017,31.5,64,Wheat
Alluvial,Kharif,1276,31.9,62,Wheat
Alluvial,Zaid,1398,31.8,63,Wheat
Alluvial,Rabi,1037,30.2,62,Wheat
Alluvial,Zaid,1166,31.6,78,Wheat
Alluvial,Rabi,1029,31.7,69,Wheat
Alluvial,Kharif,1128,30.3,66,Wheat
Alluvial,Zaid,1158,30.1,61,Wheat
Alluvial,Rabi,1364,28.6,75,Wheat
Alluvial,Kharif,1064,28.7,70,Wheat
Alluvial,Kharif,1099,30.4,61,Wheat
Alluvial,Rabi,1109,30.0,72,Wheat
Alluvial,Kharif,1463,31.1,65,Wheat
Alluvial,Kharif,1091,30.9,77,Wheat
Alluvial,Rabi,1422,28.9,76,Wheat
Alluvial,Rabi,1007,28.5,64,Wheat
Alluvial,Rabi,1443,29.7,74,Wheat
Alluvial,Kharif,1282,28.8,62,Wheat
Alluvial,Rabi,1260,30.9,77,Wheat
Alluvial,Rabi,1323,28.2,79,Wheat
Alluvial,Zaid,1103,28.8,75,Wheat
Alluvial,Kharif,1456,31.7,68,Wheat
Alluvial,Rabi,1480,31.8,73,Wheat
Alluvial,Rabi,1449,29.1,76,Wheat
Alluvial,Zaid,1437,30.9,61,Wheat
Alluvial,Kharif,1478,29.8,69,Wheat
Alluvial,Zaid,1264,31.5,79,Wheat
Alluvial,Kharif,1151,28.6,65,Wheat
Alluvial,Zaid,1437,31.9,74,Wheat
Alluvial,Zaid,1487,28.5,78,Wheat
Alluvial,Zaid,1495,30.8,71,Wheat
Alluvial,Kharif,1206,28.1,60,Wheat
Alluvial,Zaid,1402,31.5,76,Wheat
Alluvial,Zaid,1046,30.7,67,Wheat
Alluvial,Zaid,1095,29.6,75,Wheat
Alluvial,Zaid,1061,30.9,79,Wheat
Alluvial,Zaid,1261,30.4,75,Wheat
Alluvial,Rabi,1002,32.0,67,Wheat
Alluvial,Kharif,1417,31.5,77,Wheat
Alluvial,Rabi,1173,30.7,72,Wheat
Alluvial,Zaid,1052,31.0,78,Wheat
Alluvial,Zaid,1189,31.4,80,Wheat
Alluvial,Rabi,1219,30.1,80,Wheat
Alluvial,Kharif,1315,30.6,61,Wheat
Alluvial,Zaid,1438,30.8,65,Wheat
Alluvial,Kharif,1496,30.6,76,Wheat
Alluvial,Zaid,1442,28.6,72,Wheat
Alluvial,Zaid,1386,31.6,62,Wheat
Alluvial,Kharif,1155,31.2,68,Wheat
Alluvial,Rabi,1318,30.7,76,Wheat
Alluvial,Kharif,1455,30.6,69,Wheat
Alluvial,Rabi,1314,30.7,66,Wheat
Alluvial,Zaid,1237,29.8,72,Wheat
Alluvial,Zaid,1103,29.3,64,Wheat
Alluvial,Rabi,1320,31.7,71,Wheat
Alluvial,Rabi,1352,29.5,75,Wheat
Alluvial,Kharif,1215,28.7,75,Wheat
Alluvial,Kharif,1290,31.4,74,Wheat
Alluvial,Rabi,1475,28.0,78,Wheat
Alluvial,Kharif,1274,30.0,70,Wheat
Alluvial,Kharif,1431,29.7,74,Wheat
Alluvial,Zaid,1012,29.4,79,Wheat
Alluvial,Zaid,1131,31.8,71,Wheat
Alluvial,Kharif,1206,31.5,70,Wheat
Alluvial,Rabi,1454,31.6,74,Wheat
Alluvial,Kharif,1013,28.1,72,Wheat
Alluvial,Rabi,1144,31.8,70,Sugarcane
Alluvial,Zaid,1287,31.7,65,Sugarcane
Alluvial,Rabi,1231,30.9,64,Sugarcane
Alluvial,Zaid,1031,28.9,62,Sugarcane
Alluvial,Rabi,1262,30.8,61,Sugarcane
Alluvial,Kharif,1223,28.1,60,Sugarcane
Alluvial,Rabi,1445,30.8,80,Sugarcane
Alluvial,Zaid,1034,29.9,63,Sugarcane
Alluvial,Rabi,1037,31.3,67,Sugarcane
Alluvial,Kharif,1145,29.9,80,Sugarcane
Alluvial,Rabi,1277,28.6,74,Sugarcane
Alluvial,Kharif,1087,28.2,71,Sugarcane
Alluvial,Rabi,1451,31.4,68,Sugarcane
Alluvial,Rabi,1183,29.5,65,Sugarcane
Alluvial,Rabi,1121,31.5,70,Sugarcane
Alluvial,Kharif,1477,30.2,76,Sugarcane
Alluvial,Zaid,1113,31.3,72,Sugarcane
Alluvial,Zaid,1230,31.3,66,Sugarcane
Alluvial,Rabi,1416,28.2,66,Sugarcane
Alluvial,Rabi,1369,29.1,78,Sugarcane
Alluvial,Zaid,1253,29.7,69,Sugarcane
Alluvial,Rabi,1217,29.8,62,Sugarcane
Alluvial,Zaid,1232,29.4,80,Sugarcane
Alluvial,Kharif,1165,29.1,61,Sugarcane
Alluvial,Zaid,1039,30.3,72,Sugarcane
Alluvial,Rabi,1380,30.9,74,Sugarcane
Alluvial,Kharif,1071,32.0,71,Sugarcane
Alluvial,Kharif,1367,29.6,60,Sugarcane
Alluvial,Zaid,1162,31.8,76,Sugarcane
Alluvial,Kharif,1210,31.9,76,Sugarcane
Alluvial,Rabi,1004,30.6,68,Sugarcane
Alluvial,Kharif,1276,29.1,68,Sugarcane
Alluvial,Kharif,1474,28.8,60,Sugarcane
Alluvial,Zaid,1359,30.0,80,Sugarcane
Alluvial,Zaid,1043,28.9,64,Sugarcane
Alluvial,Zaid,1109,31.5,63,Sugarcane
Alluvial,Zaid,1345,29.6,74,Sugarcane
Alluvial,Kharif,1183,30.8,68,Sugarcane
Alluvial,Zaid,1382,29.8,72,Sugarcane
Alluvial,Zaid,1429,29.2,70,Sugarcane
Alluvial,Kharif,1299,31.3,76,Sugarcane
Alluvial,Zaid,1160,28.0,76,Sugarcane
Alluvial,Kharif,1044,31.5,78,Sugarcane
Alluvial,Rabi,1270,30.0,63,Sugarcane
Alluvial,Rabi,1401,29.1,77,Sugarcane
Alluvial,Rabi,1477,30.8,77,Sugarcane
Alluvial,Zaid,1063,31.1,61,Sugarcane
Alluvial,Zaid,1087,30.5,80,Sugarcane
Alluvial,Zaid,1130,32.0,77,Sugarcane
Alluvial,Kharif,1078,29.7,70,Sugarcane
Alluvial,Zaid,1485,30.3,64,Sugarcane
Alluvial,Zaid,1375,30.1,68,Sugarcane
Alluvial,Zaid,1411,31.4,73,Sugarcane
Alluvial,Kharif,1347,30.9,70,Sugarcane
Alluvial,Zaid,1497,29.3,75,Sugarcane
Alluvial,Kharif,1306,31.5,69,Sugarcane
Alluvial,Zaid,1489,30.7,74,Sugarcane
Alluvial,Zaid,1205,30.5,74,Sugarcane
Alluvial,Rabi,1084,31.3,61,Sugarcane
Alluvial,Kharif,1284,31.2,75,Sugarcane
Alluvial,Zaid,1495,30.9,75,Sugarcane
Alluvial,Zaid,1367,30.7,77,Sugarcane
Alluvial,Kharif,1439,31.3,78,Sugarcane
Alluvial,Rabi,1047,31.4,60,Sugarcane
Alluvial,Kharif,1154,31.4,62,Sugarcane
Alluvial,Kharif,1268,28.3,79,Sugarcane
Alluvial,Zaid,1453,29.5,62,Sugarcane
Alluvial,Zaid,1017,28.6,69,Sugarcane
Alluvial,Zaid,1054,28.0,66,Sugarcane
Alluvial,Rabi,1075,30.4,75,Sugarcane
Alluvial,Kharif,1019,31.1,79,Sugarcane
Alluvial,Kharif,1062,30.4,78,Sugarcane
Alluvial,Kharif,1326,28.3,74,Sugarcane
Alluvial,Kharif,1148,31.1,68,Sugarcane
Alluvial,Rabi,1159,30.2,61,Sugarcane
Alluvial,Kharif,1120,32.0,75,Sugarcane
Alluvial,Zaid,1254,30.0,73,Sugarcane
Alluvial,Kharif,1385,30.9,75,Sugarcane
Alluvial,Kharif,1450,30.0,75,Sugarcane
Alluvial,Kharif,1462,28.3,68,Sugarcane
Alluvial,Kharif,1346,28.3,63,Sugarcane
Alluvial,Kharif,1235,29.4,62,Sugarcane
Alluvial,Kharif,1276,28.7,63,Sugarcane
Alluvial,Zaid,1376,29.9,74,Sugarcane
Alluvial,Rabi,1315,29.9,64,Sugarcane
Alluvial,Rabi,1499,31.6,61,Sugarcane
Alluvial,Zaid,1020,31.8,71,Sugarcane
Alluvial,Kharif,1176,31.6,71,Sugarcane
Alluvial,Rabi,1329,28.9,61,Sugarcane
Alluvial,Rabi,1087,29.9,73,Sugarcane
Alluvial,Zaid,1015,31.2,79,Sugarcane
Alluvial,Zaid,1295,28.4,62,Sugarcane
Alluvial,Rabi,1193,30.1,73,Sugarcane
Alluvial,Zaid,1350,28.5,67,Sugarcane
Alluvial,Zaid,1015,31.4,75,Sugarcane
Alluvial,Rabi,1002,30.5,72,Sugarcane
Alluvial,Kharif,1239,31.7,79,Sugarcane
Alluvial,Rabi,1220,29.7,60,Sugarcane
Alluvial,Rabi,1054,29.2,79,Sugarcane
Alluvial,Rabi,1364,30.4,76,Sugarcane
Alluvial,Kharif,1111,28.6,68,Sugarcane
Alluvial,Kharif,1164,29.2,80,Sugarcane
Alluvial,Zaid,1477,29.5,62,Sugarcane
Alluvial,Kharif,1388,28.7,70,Sugarcane
Alluvial,Rabi,1046,29.2,62,Sugarcane
Alluvial,Rabi,1286,28.9,65,Sugarcane
Alluvial,Rabi,1459,28.6,80,Sugarcane
Alluvial,Kharif,1082,30.5,67,Sugarcane
Alluvial,Rabi,1077,31.4,77,Sugarcane
Alluvial,Rabi,1200,28.5,66,Sugarcane
Alluvial,Zaid,1350,29.6,69,Sugarcane
Alluvial,Kharif,1008,31.8,77,Sugarcane
Alluvial,Rabi,1359,31.0,60,Sugarcane
Alluvial,Zaid,1253,28.3,64,Sugarcane
Alluvial,Zaid,1457,29.7,63,Sugarcane
Alluvial,Zaid,1076,30.9,76,Sugarcane
Alluvial,Kharif,1190,29.7,69,Sugarcane
Alluvial,Kharif,1038,29.7,80,Sugarcane
Alluvial,Zaid,1218,31.3,64,Sugarcane
Alluvial,Kharif,1419,28.6,67,Sugarcane
Alluvial,Rabi,1492,30.9,70,Sugarcane
Alluvial,Kharif,1432,28.4,70,Sugarcane
Alluvial,Kharif,1244,28.8,62,Sugarcane
Alluvial,Rabi,1156,30.0,65,Sugarcane
Alluvial,Zaid,1037,30.3,68,Sugarcane
Alluvial,Kharif,1456,29.8,75,Sugarcane
Alluvial,Rabi,1446,28.7,79,Sugarcane
Alluvial,Kharif,1415,29.0,76,Sugarcane
Alluvial,Rabi,1061,29.1,79,Sugarcane
Alluvial,Kharif,1371,31.6,63,Sugarcane
Alluvial,Rabi,1130,29.8,76,Sugarcane
Alluvial,Zaid,1329,31.0,75,Sugarcane
Alluvial,Kharif,1243,31.4,73,Sugarcane
Alluvial,Zaid,1441,30.2,74,Sugarcane
Alluvial,Rabi,1440,31.8,73,Sugarcane
Alluvial,Rabi,1105,31.6,61,Sugarcane
Alluvial,Kharif,1096,29.3,61,Sugarcane
Alluvial,Kharif,1102,30.3,68,Sugarcane
Alluvial,Rabi,1191,31.9,77,Sugarcane
Alluvial,Zaid,1173,28.8,62,Sugarcane
Alluvial,Rabi,1084,31.3,73,Sugarcane
Alluvial,Zaid,1167,31.5,66,Sugarcane
Alluvial,Kharif,1373,30.7,60,Sugarcane
Alluvial,Rabi,1476,30.3,78,Sugarcane
Alluvial,Rabi,1274,30.2,77,Sugarcane
Alluvial,Kharif,1292,30.0,71,Sugarcane
Alluvial,Kharif,1201,28.5,78,Sugarcane
Alluvial,Kharif,1187,29.1,77,Sugarcane
Alluvial,Kharif,1402,30.9,74,Sugarcane
Alluvial,Zaid,1281,31.1,75,Sugarcane
Alluvial,Kharif,1240,30.8,67,Sugarcane
Alluvial,Rabi,1241,28.9,63,Sugarcane
Alluvial,Kharif,1034,29.8,75,Sugarcane
Alluvial,Zaid,1168,30.8,80,Sugarcane
Alluvial,Kharif,1209,28.4,69,Sugarcane
Alluvial,Kharif,1332,28.2,72,Sugarcane
Alluvial,Kharif,1081,30.0,68,Sugarcane
Alluvial,Zaid,1048,31.4,78,Sugarcane
Alluvial,Kharif,1462,28.9,73,Sugarcane
Alluvial,Zaid,1329,28.2,79,Sugarcane
Alluvial,Rabi,1358,31.9,63,Sugarcane
Alluvial,Zaid,1030,29.9,80,Sugarcane
Alluvial,Kharif,1357,30.9,70,Sugarcane
Alluvial,Rabi,1111,29.8,61,Sugarcane
Alluvial,Kharif,1019,30.8,68,Sugarcane
Alluvial,Kharif,1144,29.3,80,Sugarcane
Alluvial,Zaid,1272,28.4,80,Sugarcane
Alluvial,Kharif,1194,31.0,76,Sugarcane
Alluvial,Zaid,1206,29.8,77,Sugarcane
Alluvial,Kharif,1322,28.7,74,Sugarcane
Alluvial,Rabi,1244,30.6,72,Sugarcane
Alluvial,Kharif,1470,31.4,64,Sugarcane
Alluvial,Zaid,1400,30.5,71,Sugarcane
Alluvial,Zaid,1060,30.3,77,Sugarcane
Alluvial,Kharif,1354,28.8,66,Sugarcane
Alluvial,Zaid,1376,28.6,76,Sugarcane
Alluvial,Rabi,1173,31.6,66,Sugarcane
Alluvial,Zaid,1156,30.2,73,Sugarcane
Alluvial,Zaid,1287,28.1,67,Sugarcane
Alluvial,Rabi,1186,30.3,75,Sugarcane
Alluvial,Zaid,1459,29.5,66,Sugarcane
Alluvial,Kharif,1222,31.5,71,Sugarcane
Alluvial,Rabi,1427,28.7,71,Sugarcane
Alluvial,Kharif,1445,29.7,67,Sugarcane
Alluvial,Rabi,1274,29.3,72,Sugarcane
Alluvial,Zaid,1476,28.9,78,Sugarcane
Alluvial,Kharif,1067,29.5,63,Sugarcane
Alluvial,Kharif,1348,28.6,63,Sugarcane
Alluvial,Rabi,1231,31.6,72,Sugarcane
Alluvial,Rabi,1096,28.5,61,Sugarcane
Alluvial,Rabi,1124,30.4,77,Sugarcane
Alluvial,Zaid,1441,28.8,76,Sugarcane
Alluvial,Kharif,1137,28.5,65,Sugarcane
Alluvial,Kharif,1441,30.9,64,Sugarcane
Alluvial,Zaid,1364,30.7,64,Sugarcane
Alluvial,Zaid,1099,28.5,74,Sugarcane
Alluvial,Rabi,1171,31.2,63,Sugarcane
Alluvial,Rabi,1464,30.4,75,Sugarcane
Alluvial,Rabi,1413,29.2,78,Sugarcane
Alluvial,Zaid,1443,28.3,73,Sugarcane
Alluvial,Zaid,1121,29.9,76,Sugarcane
Alluvial,Rabi,1238,31.3,77,Sugarcane
Alluvial,Zaid,1256,29.8,69,Sugarcane
Alluvial,Rabi,1317,29.1,63,Sugarcane
Alluvial,Rabi,1260,31.1,67,Sugarcane
Alluvial,Kharif,1042,28.5,78,Sugarcane
Alluvial,Zaid,1450,31.8,67,Sugarcane
Alluvial,Kharif,1400,30.3,79,Sugarcane
Alluvial,Zaid,1421,29.3,74,Sugarcane
Alluvial,Kharif,1018,29.9,60,Sugarcane
Alluvial,Zaid,1091,29.9,70,Sugarcane
Alluvial,Zaid,1398,28.6,62,Sugarcane
Alluvial,Rabi,1276,30.2,69,Sugarcane
Alluvial,Rabi,1488,28.7,77,Sugarcane
Alluvial,Kharif,1068,31.1,78,Sugarcane
Alluvial,Rabi,1323,31.8,64,Sugarcane
Alluvial,Kharif,1428,30.2,80,Sugarcane
Alluvial,Rabi,1267,30.2,80,Sugarcane
Alluvial,Kharif,1255,29.9,66,Sugarcane
Alluvial,Zaid,1159,31.2,73,Sugarcane
Alluvial,Zaid,1365,30.9,65,Sugarcane
Alluvial,Zaid,1293,31.7,74,Sugarcane
Alluvial,Kharif,1450,28.5,66,Sugarcane
Alluvial,Rabi,1030,31.4,75,Sugarcane
Alluvial,Rabi,1373,28.9,60,Sugarcane
Alluvial,Kharif,1248,29.7,73,Sugarcane
Alluvial,Rabi,1123,28.6,78,Sugarcane
Alluvial,Kharif,1084,30.8,75,Sugarcane
Alluvial,Kharif,1120,30.9,65,Sugarcane
Alluvial,Zaid,1029,30.5,75,Sugarcane
Alluvial,Zaid,1116,31.9,73,Sugarcane
Alluvial,Rabi,1351,29.9,80,Sugarcane
Alluvial,Rabi,1054,29.8,66,Sugarcane
Alluvial,Kharif,1229,31.6,69,Sugarcane
Alluvial,Rabi,1054,32.0,71,Sugarcane
Alluvial,Zaid,1356,28.1,62,Sugarcane
Alluvial,Rabi,1057,28.4,75,Sugarcane
Alluvial,Rabi,1133,31.1,67,Sugarcane
Alluvial,Kharif,1280,28.9,74,Sugarcane
Alluvial,Kharif,1245,28.0,60,Sugarcane
Alluvial,Rabi,1451,30.9,77,Sugarcane
Alluvial,Rabi,1462,31.0,71,Sugarcane
Alluvial,Rabi,1398,30.2,75,Sugarcane
Alluvial,Zaid,1462,28.2,79,Sugarcane
Alluvial,Rabi,1069,28.0,76,Sugarcane
Alluvial,Kharif,1392,30.9,74,Sugarcane
Alluvial,Zaid,1293,30.5,60,Sugarcane
Alluvial,Kharif,1441,30.4,68,Sugarcane
Alluvial,Zaid,1294,31.2,77,Sugarcane
Alluvial,Kharif,1497,31.0,62,Sugarcane
Alluvial,Kharif,1233,31.7,60,Sugarcane
Alluvial,Zaid,1088,29.1,63,Sugarcane
Alluvial,Zaid,1429,29.1,73,Sugarcane
Alluvial,Zaid,1030,31.0,60,Sugarcane
Alluvial,Kharif,1332,29.6,73,Sugarcane
Alluvial,Kharif,1411,29.0,77,Sugarcane
Alluvial,Zaid,1093,31.5,61,Sugarcane
Alluvial,Kharif,1297,29.1,63,Sugarcane
Alluvial,Rabi,1079,28.9,62,Sugarcane
Alluvial,Kharif,1112,30.4,77,Sugarcane
Alluvial,Rabi,1143,28.3,77,Sugarcane
Alluvial,Kharif,1153,30.9,60,Sugarcane
Alluvial,Zaid,1247,29.8,61,Sugarcane
Alluvial,Rabi,1163,28.4,70,Sugarcane
Alluvial,Zaid,1480,31.0,79,Sugarcane
Alluvial,Zaid,1133,30.5,67,Sugarcane
Alluvial,Zaid,1030,30.3,72,Sugarcane
Alluvial,Rabi,1352,31.7,69,Sugarcane
Alluvial,Zaid,1099,28.7,63,Sugarcane
Alluvial,Zaid,1412,32.0,66,Sugarcane
Alluvial,Zaid,1423,29.9,69,Sugarcane
Alluvial,Zaid,1348,29.9,72,Sugarcane
Alluvial,Zaid,1171,31.3,69,Sugarcane
Alluvial,Kharif,1121,32.0,62,Sugarcane
Alluvial,Zaid,1383,30.3,67,Sugarcane
Alluvial,Rabi,1437,28.8,78,Sugarcane
Alluvial,Zaid,1215,29.4,60,Sugarcane
Alluvial,Zaid,1301,30.5,71,Sugarcane
Alluvial,Rabi,1461,29.3,62,Sugarcane
Alluvial,Kharif,1026,30.0,71,Sugarcane
Alluvial,Rabi,1347,28.8,66,Sugarcane
Alluvial,Zaid,1486,28.0,80,Sugarcane
Alluvial,Zaid,1198,30.3,66,Sugarcane
Alluvial,Kharif,1434,30.3,72,Sugarcane
Alluvial,Rabi,1322,29.0,80,Sugarcane
Alluvial,Zaid,1180,31.0,72,Sugarcane
Alluvial,Kharif,1069,30.5,75,Sugarcane
Alluvial,Kharif,1023,29.6,60,Sugarcane
Alluvial,Zaid,1495,28.7,77,Sugarcane
Alluvial,Rabi,1276,30.5,74,Sugarcane
Alluvial,Rabi,1198,30.5,76,Sugarcane
Alluvial,Zaid,1059,28.5,64,Sugarcane
Alluvial,Zaid,1462,28.6,71,Sugarcane
Alluvial,Rabi,1425,29.5,75,Sugarcane
Alluvial,Kharif,1388,30.2,68,Sugarcane
Alluvial,Rabi,1147,29.4,64,Sugarcane
Alluvial,Rabi,1239,30.1,65,Sugarcane
Alluvial,Zaid,1235,29.1,60,Sugarcane
Alluvial,Rabi,1144,30.8,67,Sugarcane
Alluvial,Rabi,1438,30.1,78,Sugarcane
Alluvial,Zaid,1170,31.4,65,Sugarcane
Alluvial,Rabi,1267,30.0,64,Sugarcane
Alluvial,Kharif,1163,32.0,72,Sugarcane
Alluvial,Rabi,1408,30.1,67,Sugarcane
Alluvial,Rabi,1057,30.3,67,Sugarcane
